Timestamp_s,Lap_ID,Setup_Type,Speed_kmh,Engine_RPM,Gear,Throttle_Pos_%,Brake_Pressure_bar,Lateral_Accel_g,Longitudinal_Accel_g,Glicko_Volatility_Sigma,Rear_Wheel_Slip_%,Engine_Temp_C,Tire_Temp_RR_C,Steering_Angle_deg,Rear_Suspension_mm,GPS_Latitude,GPS_Longitude
1.411411,2,OPTIMIZED,152.733268,13072.765828,2,100.000000,0.000000,0.510035,1.128533,0.039101,11.918764,98.260546,86.377855,-7.406400,62.677262,36.718713,6.033569
1.421421,2,OPTIMIZED,153.168574,13079.732370,2,99.843553,0.000000,0.485511,1.127110,0.039079,9.749513,98.263492,86.320716,-7.369424,62.642380,36.718714,6.033571
1.431431,2,OPTIMIZED,153.493530,13095.900951,2,99.667753,0.000000,0.521372,1.125686,0.039057,9.964026,98.266453,86.049491,-7.332632,62.607452,36.718715,6.033572
1.441441,2,OPTIMIZED,153.810944,13124.988065,2,99.904367,0.000000,0.496552,1.124260,0.039034,10.098585,98.269430,86.060776,-7.296024,62.572477,36.718715,6.033573
1.451451,2,OPTIMIZED,154.163692,13156.825427,2,99.139223,0.000000,0.493219,1.122832,0.039012,10.087066,98.272422,86.104674,-7.259598,62.537456,36.718716,6.033574
1.461461,2,OPTIMIZED,154.376175,13194.352031,2,99.495552,0.000000,0.515499,1.121402,0.038989,10.188147,98.275429,86.004488,-7.223355,62.502389,36.718717,6.033575
1.471471,2,OPTIMIZED,154.824878,13242.845545,2,100.000000,0.000000,0.467681,1.119970,0.038967,9.636752,98.278452,86.074960,-7.187292,62.467276,36.718718,6.033577
1.481481,2,OPTIMIZED,155.002909,13270.465599,2,99.943189,0.000000,0.483727,1.118537,0.038944,12.312478,98.281491,86.145314,-7.151409,62.432119,36.718719,6.033578
1.491491,2,OPTIMIZED,155.411766,13268.582225,2,100.000000,0.000000,0.473221,1.117102,0.038922,10.498697,98.284545,86.361030,-7.115706,62.396917,36.718719,6.033579
1.501502,2,OPTIMIZED,155.849113,13302.484005,2,99.294585,0.000000,0.476482,1.115664,0.038899,10.571829,98.287614,86.423583,-7.080181,62.361671,36.718720,6.033580
1.511512,2,OPTIMIZED,156.324877,13322.367573,2,99.352686,0.000000,0.468847,1.114226,0.038877,11.093105,98.290699,86.433847,-7.044833,62.326381,36.718721,6.033581
1.521522,2,OPTIMIZED,156.984242,13369.531281,2,99.939976,0.000000,0.462971,1.112785,0.038854,9.097053,98.293799,86.558862,-7.009662,62.291048,36.718722,6.033583
1.531532,2,OPTIMIZED,157.429056,13378.073416,2,99.810957,0.000000,0.459284,1.111342,0.038832,10.972432,98.296915,86.597118,-6.974666,62.255671,36.718723,6.033584
1.541542,2,OPTIMIZED,158.065952,13379.737191,2,99.817731,0.000000,0.440106,1.109898,0.038809,11.421361,98.300046,86.803939,-6.939845,62.220253,36.718723,6.033585
1.551552,2,OPTIMIZED,158.503735,13373.391699,2,100.000000,0.000000,0.518479,1.108452,0.038787,10.869623,98.303193,86.918346,-6.905198,62.184792,36.718724,6.033586
1.561562,2,OPTIMIZED,158.996769,13386.859654,2,100.000000,0.000000,0.458336,1.107005,0.038764,9.367564,98.306355,86.938552,-6.870724,62.149289,36.718725,6.033587
1.571572,2,OPTIMIZED,159.250914,13405.822667,2,99.337830,0.000000,0.454902,1.105555,0.038742,10.779755,98.309533,87.020026,-6.836421,62.113745,36.718726,6.033589
1.581582,2,OPTIMIZED,159.864562,13415.635704,2,99.838688,0.000000,0.441015,1.104104,0.038719,10.809243,98.312726,86.977139,-6.802291,62.078159,36.718727,6.033590
1.591592,2,OPTIMIZED,160.366983,13415.861046,2,100.000000,0.000000,0.485265,1.102652,0.038697,10.291062,98.315934,86.906436,-6.768330,62.042534,36.718727,6.033591
1.601602,2,OPTIMIZED,160.512804,13426.657055,2,99.465367,0.000000,0.427794,1.101197,0.038674,10.804422,98.319159,86.831984,-6.734539,62.006868,36.718728,6.033592
1.611612,2,OPTIMIZED,160.715915,13436.870081,2,100.000000,0.000000,0.490847,1.099742,0.038652,10.797893,98.322398,86.891846,-6.700917,61.971162,36.718729,6.033593
1.621622,2,OPTIMIZED,160.982980,13480.404396,2,99.826085,0.000000,0.465006,1.098284,0.038629,11.721710,98.325653,86.979734,-6.667463,61.935417,36.718730,6.033595
1.631632,2,OPTIMIZED,160.958704,13497.973171,2,99.986992,0.000000,0.442105,1.096825,0.038607,10.971067,98.328923,86.883395,-6.634175,61.899632,36.718731,6.033596
1.641642,2,OPTIMIZED,161.456256,13530.718627,2,100.000000,0.000000,0.466241,1.095364,0.038584,11.561738,98.332209,86.818592,-6.601054,61.863810,36.718731,6.033597
1.651652,2,OPTIMIZED,161.794531,13551.614371,2,99.783938,0.000000,0.443905,1.093902,0.038562,10.844139,98.335511,86.683293,-6.568099,61.827949,36.718732,6.033598
1.661662,2,OPTIMIZED,162.268071,13576.300848,2,99.771787,0.000000,0.443726,1.092438,0.038539,9.966498,98.338827,86.869029,-6.535307,61.792050,36.718733,6.033599
1.671672,2,OPTIMIZED,162.659892,13618.801980,2,99.998840,0.000000,0.424289,1.090973,0.038517,10.000381,98.342160,86.689078,-6.502680,61.756114,36.718734,6.033601
1.681682,2,OPTIMIZED,163.353181,13644.862101,2,99.724927,0.000000,0.427835,1.089506,0.038494,11.000598,98.345507,86.693468,-6.470215,61.720140,36.718735,6.033602
1.691692,2,OPTIMIZED,163.792366,13660.043019,2,99.943502,0.000000,0.447532,1.088038,0.038472,10.372041,98.348870,86.752661,-6.437913,61.684131,36.718735,6.033603
1.701702,2,OPTIMIZED,163.928373,13659.397368,2,99.687396,0.000000,0.426953,1.086568,0.038449,9.989282,98.352249,86.697392,-6.405771,61.648084,36.718736,6.033604
1.711712,2,OPTIMIZED,164.164503,13670.953802,2,100.000000,0.000000,0.423943,1.085097,0.038427,10.927660,98.355643,86.702639,-6.373790,61.612002,36.718737,6.033605
1.721722,2,OPTIMIZED,164.484978,13714.937951,2,99.709489,0.000000,0.405709,1.083624,0.038404,11.970228,98.359053,86.583627,-6.341969,61.575885,36.718738,6.033607
1.731732,2,OPTIMIZED,164.836068,13744.034464,2,100.000000,0.000000,0.442503,1.082150,0.038382,11.550238,98.362478,86.712907,-6.310307,61.539733,36.718739,6.033608
1.741742,2,OPTIMIZED,165.401357,13772.159451,2,99.983974,0.000000,0.437919,1.080675,0.038359,10.471671,98.365918,86.714056,-6.278803,61.503545,36.718739,6.033609
1.751752,2,OPTIMIZED,165.910946,13782.334575,2,99.967188,0.000000,0.438593,1.079198,0.038337,10.329979,98.369374,86.656700,-6.247456,61.467324,36.718740,6.033610
1.761762,2,OPTIMIZED,166.532731,13784.483691,2,99.904494,0.000000,0.438790,1.077719,0.038314,9.689860,98.372846,86.624233,-6.216265,61.431069,36.718741,6.033611
1.771772,2,OPTIMIZED,166.971728,13821.116231,2,100.000000,0.000000,0.409513,1.076240,0.038292,10.681511,98.376333,86.751388,-6.185231,61.394780,36.718742,6.033613
1.781782,2,OPTIMIZED,167.300127,13844.069891,2,99.906041,0.000000,0.420199,1.074759,0.038269,9.484246,98.379835,86.696719,-6.154351,61.358458,36.718743,6.033614
1.791792,2,OPTIMIZED,167.592880,13869.166803,2,100.000000,0.000000,0.447438,1.073276,0.038247,10.694092,98.383353,86.458517,-6.123625,61.322103,36.718743,6.033615
1.801802,2,OPTIMIZED,167.732176,13857.075976,2,100.000000,0.000000,0.442194,1.071793,0.038224,11.471313,98.386886,86.522217,-6.093053,61.285716,36.718744,6.033616
1.811812,2,OPTIMIZED,168.031322,13871.223419,2,100.000000,0.000000,0.430557,1.070308,0.038202,9.871233,98.390435,86.488327,-6.062634,61.249297,36.718745,6.033617
1.821822,2,OPTIMIZED,168.572280,13886.059609,2,99.176762,0.000000,0.381479,1.068821,0.038179,9.976383,98.393999,86.468270,-6.032366,61.212846,36.718746,6.033619
1.831832,2,OPTIMIZED,168.985998,13849.323667,2,100.000000,0.000000,0.406409,1.067334,0.038157,8.831093,98.397579,86.523199,-6.002249,61.176365,36.718747,6.033620
1.841842,2,OPTIMIZED,169.061481,13832.739888,2,99.364335,0.000000,0.436233,1.065845,0.038134,10.824597,98.401174,86.638777,-5.972283,61.139852,36.718747,6.033621
1.851852,2,OPTIMIZED,169.568804,13850.448820,2,100.000000,0.000000,0.363692,1.064355,0.038112,10.641413,98.404784,86.449868,-5.942466,61.103309,36.718748,6.033622
1.861862,2,OPTIMIZED,170.103050,13867.983854,2,99.315277,0.000000,0.427160,1.062864,0.038089,11.585592,98.408410,86.443917,-5.912799,61.066736,36.718749,6.033623
1.871872,2,OPTIMIZED,170.451837,13922.574224,2,99.785458,0.000000,0.452217,1.061371,0.038067,9.780014,98.412052,86.389751,-5.883279,61.030133,36.718750,6.033625
1.881882,2,OPTIMIZED,170.830243,13945.972467,2,99.744824,0.000000,0.427164,1.059878,0.038044,12.068863,98.415709,86.270752,-5.853907,60.993501,36.718751,6.033626
1.891892,2,OPTIMIZED,171.210954,13999.975497,2,100.000000,0.000000,0.394769,1.058383,0.038022,9.334061,98.419381,86.050530,-5.824681,60.956840,36.718751,6.033627
1.901902,2,OPTIMIZED,171.364482,14026.013126,2,100.000000,0.000000,0.416694,1.056887,0.037999,11.301274,98.423069,86.132063,-5.795601,60.920151,36.718752,6.033628
1.911912,2,OPTIMIZED,171.791207,14065.017986,2,99.920046,0.000000,0.429197,1.055390,0.037977,11.281796,98.426773,86.235568,-5.766667,60.883433,36.718753,6.033629
1.921922,2,OPTIMIZED,172.329906,14077.996801,2,100.000000,0.000000,0.402739,1.053891,0.037954,10.181154,98.430491,86.091289,-5.737877,60.846688,36.718754,6.033631
1.931932,2,OPTIMIZED,172.526591,14079.669929,2,100.000000,0.000000,0.387302,1.052392,0.037932,10.428546,98.434226,86.176689,-5.709230,60.809916,36.718755,6.033632
1.941942,2,OPTIMIZED,172.782938,14099.201647,2,99.683669,0.000000,0.403878,1.050892,0.037909,9.914311,98.437975,86.272369,-5.680727,60.773116,36.718755,6.033633
1.951952,2,OPTIMIZED,173.287116,14155.927067,2,100.000000,0.000000,0.406650,1.049390,0.037887,9.781870,98.441741,86.238665,-5.652366,60.736290,36.718756,6.033634
1.961962,2,OPTIMIZED,173.693744,14175.141355,2,99.593821,0.000000,0.411496,1.047887,0.037864,10.990677,98.445521,86.402588,-5.624147,60.699437,36.718757,6.033635
1.971972,2,OPTIMIZED,174.109754,14205.184990,2,100.000000,0.000000,0.397346,1.046384,0.037842,10.010600,98.449317,86.299590,-5.596068,60.662559,36.718758,6.033637
1.981982,2,OPTIMIZED,174.549544,14225.455909,2,100.000000,0.000000,0.388979,1.044879,0.037819,11.164198,98.453129,86.408298,-5.568130,60.625655,36.718759,6.033638
1.991992,2,OPTIMIZED,175.183609,14282.153408,2,100.000000,0.000000,0.394554,1.043373,0.037797,11.830018,98.456956,86.333486,-5.540331,60.588726,36.718759,6.033639
2.002002,2,OPTIMIZED,175.485689,14297.228577,2,100.000000,0.000000,0.392788,1.041866,0.037775,10.942706,98.460799,86.427223,-5.512671,60.551772,36.718760,6.033640
2.012012,2,OPTIMIZED,176.019938,14320.384603,2,99.801871,0.000000,0.379515,1.040359,0.037752,11.509981,98.464657,86.403964,-5.485149,60.514794,36.718761,6.033641
2.022022,2,OPTIMIZED,176.432924,14326.777819,2,100.000000,0.000000,0.387657,1.038850,0.037730,10.849973,98.468530,86.555642,-5.457764,60.477792,36.718762,6.033643
2.032032,2,OPTIMIZED,176.509897,14287.138424,2,100.000000,0.000000,0.429006,1.037340,0.037707,11.584436,98.472419,86.550335,-5.430516,60.440767,36.718763,6.033644
2.042042,2,OPTIMIZED,176.778271,14224.217037,2,99.878716,0.000000,0.368798,1.035829,0.037685,11.315802,98.476323,86.395069,-5.403404,60.403718,36.718763,6.033645
2.052052,2,OPTIMIZED,176.763470,14152.884553,2,0.299238,0.000000,0.365396,-0.365682,0.037732,10.195312,98.468323,86.448738,-5.376428,26.031646,36.718764,6.033646
2.062062,2,OPTIMIZED,176.436589,13974.348161,2,0.443093,0.000000,0.379697,-0.365148,0.038050,10.384101,98.460323,86.471480,-5.349586,26.044742,36.718765,6.033647
2.072072,2,OPTIMIZED,176.311815,13784.683948,2,0.138293,0.000000,0.375003,-0.364615,0.038369,10.752807,98.452323,86.439324,-5.322878,26.057810,36.718766,6.033649
2.082082,2,OPTIMIZED,176.161300,13558.742080,2,0.305646,0.000000,0.379049,-0.364084,0.038687,10.711153,98.444323,86.555318,-5.296304,26.070849,36.718767,6.033650
2.092092,2,OPTIMIZED,176.413352,13272.174554,2,0.622000,0.000000,0.403365,-0.363553,0.039006,10.547112,98.436323,86.713202,-5.269862,26.083860,36.718767,6.033651
2.102102,2,OPTIMIZED,176.510571,12952.240438,2,99.845255,0.000000,0.387852,1.036976,0.039324,10.944141,98.439100,86.744163,-5.243552,60.431842,36.718768,6.033652
2.112112,2,OPTIMIZED,176.633850,12691.767814,2,100.000000,0.000000,0.360501,1.035465,0.039643,10.490592,98.441658,86.704043,-5.217374,60.394787,36.718769,6.033653
2.122122,2,OPTIMIZED,177.060607,12463.986031,2,100.000000,0.000000,0.392385,1.033954,0.039961,12.044512,98.443997,86.697350,-5.191326,60.357710,36.718770,6.033655
2.132132,2,OPTIMIZED,177.487636,12288.846470,3,99.739138,0.000000,0.348538,1.032441,0.040210,10.608273,98.446165,86.806604,-5.165408,60.320610,36.718771,6.033656
2.142142,2,OPTIMIZED,177.991652,12190.335905,3,99.127296,0.000000,0.380819,1.030927,0.040201,10.812363,98.448339,86.697694,-5.139620,60.283489,36.718771,6.033657
2.152152,2,OPTIMIZED,178.483192,12167.703416,3,99.761969,0.000000,0.330745,1.029413,0.040192,10.621305,98.450520,86.811159,-5.113960,60.246345,36.718772,6.033658
2.162162,2,OPTIMIZED,178.733207,12174.298586,3,99.582300,0.000000,0.339641,1.027897,0.040183,10.851849,98.452706,86.752478,-5.088429,60.209181,36.718773,6.033659
2.172172,2,OPTIMIZED,179.232343,12225.030569,3,100.000000,0.000000,0.394669,1.026381,0.040175,11.860074,98.454898,86.595826,-5.063025,60.171995,36.718774,6.033661
2.182182,2,OPTIMIZED,179.697019,12279.023752,3,99.955671,0.000000,0.381037,1.024864,0.040166,9.967585,98.457097,86.637350,-5.037748,60.134789,36.718775,6.033662
2.192192,2,OPTIMIZED,180.209979,12302.778803,3,99.815071,0.000000,0.339595,1.023346,0.040157,10.593956,98.459302,86.574662,-5.012597,60.097562,36.718775,6.033663
2.202202,2,OPTIMIZED,180.430254,12282.755654,3,99.818477,0.000000,0.367077,1.021827,0.040148,9.658783,98.461513,86.643170,-4.987571,60.060316,36.718776,6.033664
2.212212,2,OPTIMIZED,180.645887,12296.187710,3,100.000000,0.000000,0.344272,1.020308,0.040139,10.648258,98.463730,86.376852,-4.962671,60.023050,36.718777,6.033665
2.222222,2,OPTIMIZED,180.988932,12274.373003,3,99.796481,0.000000,0.354513,1.018788,0.040130,10.910374,98.465953,86.389408,-4.937895,59.985765,36.718778,6.033667
2.232232,2,OPTIMIZED,181.241140,12271.943301,3,99.435564,0.000000,0.361310,1.017267,0.040121,12.293174,98.468182,86.510990,-4.913242,59.948461,36.718779,6.033668
2.242242,2,OPTIMIZED,181.603953,12269.817346,3,100.000000,0.000000,0.360681,1.015745,0.040112,11.163538,98.470418,86.529662,-4.888713,59.911139,36.718779,6.033669
2.252252,2,OPTIMIZED,181.967105,12286.069927,3,100.000000,0.000000,0.319512,1.014222,0.040103,11.412790,98.472659,86.364046,-4.864306,59.873799,36.718780,6.033670
2.262262,2,OPTIMIZED,182.260321,12301.516083,3,100.000000,0.000000,0.345363,1.012699,0.040094,10.720005,98.474907,86.415717,-4.840021,59.836441,36.718781,6.033671
2.272272,2,OPTIMIZED,182.607898,12273.928240,3,99.605899,0.000000,0.331747,1.011175,0.040085,9.837986,98.477161,86.392211,-4.815857,59.799065,36.718782,6.033673
2.282282,2,OPTIMIZED,183.125196,12287.179682,3,100.000000,0.000000,0.357103,1.009650,0.040076,9.034799,98.479421,86.408996,-4.791814,59.761673,36.718783,6.033674
2.292292,2,OPTIMIZED,183.376790,12311.962994,3,99.418672,0.000000,0.370821,1.008125,0.040067,10.624798,98.481687,86.302462,-4.767891,59.724264,36.718783,6.033675
2.302302,2,OPTIMIZED,183.534467,12313.216128,3,100.000000,0.000000,0.351684,1.006599,0.040059,10.643821,98.483959,86.438860,-4.744087,59.686839,36.718784,6.033676
2.312312,2,OPTIMIZED,184.063714,12325.881066,3,100.000000,0.000000,0.329902,1.005072,0.040050,11.566082,98.486238,86.418344,-4.720402,59.649398,36.718785,6.033677
2.322322,2,OPTIMIZED,184.290842,12323.233641,3,99.948341,0.000000,0.337278,1.003545,0.040041,10.095230,98.488522,86.204340,-4.696836,59.611942,36.718786,6.033679
2.332332,2,OPTIMIZED,184.445940,12347.880756,3,99.943558,0.000000,0.368758,1.002017,0.040032,11.507491,98.490813,86.376569,-4.673387,59.574470,36.718787,6.033680
2.342342,2,OPTIMIZED,184.892378,12354.809151,3,99.786488,0.000000,0.352308,1.000489,0.040023,9.511986,98.493109,86.320322,-4.650055,59.536983,36.718787,6.033681
2.352352,2,OPTIMIZED,185.308859,12389.442062,3,100.000000,0.000000,0.348453,0.998960,0.040014,12.292912,98.495412,86.304381,-4.626840,59.499482,36.718788,6.033682
2.362362,2,OPTIMIZED,185.713330,12370.875343,3,100.000000,0.000000,0.360460,0.997430,0.040005,10.432109,98.497721,86.147673,-4.603740,59.461967,36.718789,6.033683
2.372372,2,OPTIMIZED,186.194662,12350.881889,3,99.598313,0.000000,0.330093,0.995900,0.039996,9.613163,98.500037,86.095086,-4.580756,59.424438,36.718790,6.033685
2.382382,2,OPTIMIZED,186.699288,12372.941011,3,99.985652,0.000000,0.349875,0.994369,0.039987,11.839942,98.502358,86.170856,-4.557886,59.386895,36.718791,6.033686
2.392392,2,OPTIMIZED,187.124986,12405.749515,3,99.899273,0.000000,0.356090,0.992837,0.039978,11.087632,98.504685,86.175700,-4.535131,59.349339,36.718791,6.033687
2.402402,2,OPTIMIZED,187.518991,12442.475358,3,99.541337,0.000000,0.332841,0.991306,0.039969,9.648574,98.507019,86.183357,-4.512490,59.311771,36.718792,6.033688
2.412412,2,OPTIMIZED,188.082946,12431.602898,3,100.000000,0.000000,0.316941,0.989773,0.039960,9.978836,98.509359,86.155343,-4.489961,59.274190,36.718793,6.033689
2.422422,2,OPTIMIZED,188.261316,12427.283367,3,99.754276,0.000000,0.304550,0.988240,0.039951,9.825166,98.511705,86.150971,-4.467545,59.236597,36.718794,6.033691
2.432432,2,OPTIMIZED,188.379629,12407.500330,3,99.484165,0.000000,0.283171,0.986707,0.039943,8.919154,98.514056,86.345723,-4.445241,59.198993,36.718795,6.033692
2.442442,2,OPTIMIZED,188.604661,12375.958208,3,99.869062,0.000000,0.314992,0.985173,0.039934,11.238268,98.516415,86.329261,-4.423048,59.161377,36.718795,6.033693
2.452452,2,OPTIMIZED,188.950870,12392.975988,3,100.000000,0.000000,0.332445,0.983639,0.039925,10.747463,98.518779,86.283728,-4.400966,59.123749,36.718796,6.033694
2.462462,2,OPTIMIZED,189.203029,12393.088794,3,100.000000,0.000000,0.292716,0.982104,0.039916,10.990407,98.521149,86.353295,-4.378994,59.086112,36.718797,6.033695
2.472472,2,OPTIMIZED,189.561569,12426.413294,3,100.000000,0.000000,0.330416,0.980569,0.039907,10.810740,98.523526,86.341697,-4.357132,59.048464,36.718798,6.033697
2.482482,2,OPTIMIZED,189.901366,12461.267724,3,99.728889,0.000000,0.313709,0.979034,0.039898,11.413877,98.525908,86.345740,-4.335379,59.010806,36.718799,6.033698
2.492492,2,OPTIMIZED,190.604959,12519.945418,3,100.000000,0.000000,0.309045,0.977498,0.039889,10.450815,98.528297,86.537318,-4.313734,58.973138,36.718799,6.033699
2.502503,2,OPTIMIZED,191.063218,12576.325274,3,99.956274,0.000000,0.298697,0.975962,0.039880,11.074146,98.530692,86.598075,-4.292198,58.935461,36.718800,6.033700
2.512513,2,OPTIMIZED,191.751823,12556.149752,3,99.900312,0.000000,0.291634,0.974425,0.039871,10.169922,98.533093,86.563613,-4.270769,58.897775,36.718801,6.033702
2.522523,2,OPTIMIZED,192.195565,12556.279856,3,100.000000,0.000000,0.323966,0.972888,0.039862,10.279954,98.535500,86.347734,-4.249447,58.860080,36.718802,6.033703
2.532533,2,OPTIMIZED,192.526721,12527.886724,3,99.415792,0.000000,0.305273,0.971351,0.039853,11.405743,98.537914,86.417374,-4.228232,58.822377,36.718803,6.033704
2.542543,2,OPTIMIZED,192.682316,12483.686105,3,99.757845,0.000000,0.314816,0.969813,0.039844,10.961019,98.540333,86.436920,-4.207123,58.784666,36.718803,6.033705
2.552553,2,OPTIMIZED,192.857453,12474.982817,3,99.432284,0.000000,0.299930,0.968275,0.039836,10.070986,98.542759,86.270392,-4.186118,58.746947,36.718804,6.033706
2.562563,2,OPTIMIZED,193.209537,12489.979039,3,99.982886,0.000000,0.276889,0.966737,0.039827,10.262127,98.545190,86.331645,-4.165219,58.709221,36.718805,6.033708
2.572573,2,OPTIMIZED,193.513229,12486.296594,3,100.000000,0.000000,0.315850,0.965198,0.039818,11.251408,98.547628,86.415032,-4.144424,58.671488,36.718806,6.033709
2.582583,2,OPTIMIZED,193.745557,12493.884942,3,99.968957,0.000000,0.303499,0.963659,0.039809,9.833266,98.550072,86.602037,-4.123733,58.633748,36.718807,6.033710
2.592593,2,OPTIMIZED,194.262893,12513.180479,3,100.000000,0.000000,0.308889,0.962120,0.039800,10.135776,98.552522,86.777104,-4.103146,58.596002,36.718807,6.033711
2.602603,2,OPTIMIZED,194.659727,12535.625734,3,100.000000,0.000000,0.313495,0.960581,0.039791,10.723645,98.554979,86.774353,-4.082661,58.558250,36.718808,6.033712
2.612613,2,OPTIMIZED,194.970338,12544.794051,3,99.847402,0.000000,0.314598,0.959041,0.039782,9.900112,98.557441,86.590587,-4.062278,58.520492,36.718809,6.033714
2.622623,2,OPTIMIZED,195.244170,12558.877957,3,99.953456,0.000000,0.283167,0.957502,0.039773,11.001229,98.559910,86.334938,-4.041997,58.482729,36.718810,6.033715
2.632633,2,OPTIMIZED,195.309556,12558.413030,3,99.628526,0.000000,0.335594,0.955962,0.039764,10.842429,98.562384,86.416832,-4.021817,58.444961,36.718811,6.033716
2.642643,2,OPTIMIZED,195.250303,12577.408527,3,99.799178,0.000000,0.315143,0.954422,0.039755,10.242517,98.564865,86.420711,-4.001738,58.407188,36.718811,6.033717
2.652653,2,OPTIMIZED,195.417490,12586.199647,3,99.768788,0.000000,0.314038,0.952881,0.039746,11.262685,98.567352,86.551580,-3.981760,58.369411,36.718812,6.033718
2.662663,2,OPTIMIZED,195.701061,12611.183406,3,100.000000,0.000000,0.285452,0.951341,0.039737,11.114763,98.569845,86.588390,-3.961881,58.331629,36.718813,6.033720
2.672673,2,OPTIMIZED,196.032501,12599.650394,3,100.000000,0.000000,0.322648,0.949800,0.039728,10.534631,98.572344,86.662402,-3.942101,58.293844,36.718814,6.033721
2.682683,2,OPTIMIZED,196.364652,12575.523609,3,99.070793,0.000000,0.285594,0.948259,0.039720,10.568698,98.574849,86.530276,-3.922420,58.256056,36.718815,6.033722
2.692693,2,OPTIMIZED,197.005277,12579.388850,3,100.000000,0.000000,0.282147,0.946718,0.039711,9.934194,98.577361,86.463220,-3.902838,58.218264,36.718815,6.033723
2.702703,2,OPTIMIZED,197.554089,12601.923021,3,99.802762,0.000000,0.279318,0.945177,0.039702,11.404015,98.579878,86.344546,-3.883353,58.180470,36.718816,6.033724
2.712713,2,OPTIMIZED,197.772593,12618.141229,3,100.000000,0.000000,0.288990,0.943636,0.039693,10.652102,98.582402,86.299851,-3.863965,58.142673,36.718817,6.033726
2.722723,2,OPTIMIZED,198.273271,12624.522057,3,99.725957,0.000000,0.309875,0.942095,0.039684,8.860732,98.584932,86.286339,-3.844674,58.104874,36.718818,6.033727
2.732733,2,OPTIMIZED,198.530325,12618.847867,3,99.480011,0.000000,0.301625,0.940553,0.039675,10.544673,98.587468,86.366016,-3.825480,58.067074,36.718819,6.033728
2.742743,2,OPTIMIZED,198.891544,12629.064793,3,99.960509,0.000000,0.272608,0.939012,0.039666,10.717085,98.590010,86.392398,-3.806381,58.029271,36.718819,6.033729
2.752753,2,OPTIMIZED,199.287602,12611.366777,3,99.836056,0.000000,0.314125,0.937471,0.039657,10.767296,98.592558,86.239975,-3.787377,57.991468,36.718820,6.033730
2.762763,2,OPTIMIZED,199.303315,12616.341920,3,100.000000,0.000000,0.304649,0.935929,0.039648,9.750984,98.595113,86.119063,-3.768469,57.953664,36.718821,6.033732
2.772773,2,OPTIMIZED,199.589555,12637.037285,3,99.300823,0.000000,0.239868,0.934388,0.039639,11.293429,98.597673,86.055091,-3.749655,57.915859,36.718822,6.033733
2.782783,2,OPTIMIZED,199.990467,12631.562764,3,99.606074,0.000000,0.279726,0.932846,0.039630,9.410972,98.600240,85.815755,-3.730935,57.878053,36.718823,6.033734
2.792793,2,OPTIMIZED,200.351544,12671.017793,3,99.637592,0.000000,0.279806,0.931305,0.039621,10.772484,98.602813,85.890958,-3.712308,57.840248,36.718823,6.033735
2.802803,2,OPTIMIZED,200.742707,12693.733840,3,100.000000,0.000000,0.264742,0.929763,0.039612,10.559563,98.605392,85.873767,-3.693774,57.802444,36.718824,6.033736
2.812813,2,OPTIMIZED,200.901137,12695.047298,3,100.000000,0.000000,0.274504,0.928222,0.039604,10.663140,98.607977,85.821032,-3.675333,57.764639,36.718825,6.033738
2.822823,2,OPTIMIZED,201.292378,12676.499543,3,99.472932,0.000000,0.287725,0.926680,0.039595,10.963626,98.610568,85.867507,-3.656984,57.726836,36.718826,6.033739
2.832833,2,OPTIMIZED,201.749043,12676.156935,3,100.000000,0.000000,0.285054,0.925139,0.039586,11.069612,98.613165,85.957714,-3.638727,57.689034,36.718827,6.033740
2.842843,2,OPTIMIZED,202.351624,12676.764184,3,99.820692,0.000000,0.283523,0.923598,0.039577,11.140017,98.615769,85.978149,-3.620560,57.651234,36.718827,6.033741
2.852853,2,OPTIMIZED,202.753037,12657.925943,3,100.000000,0.000000,0.278445,0.922057,0.039568,11.033235,98.618378,86.148564,-3.602485,57.613436,36.718828,6.033742
2.862863,2,OPTIMIZED,203.026406,12668.992289,3,99.141627,0.000000,0.283724,0.920515,0.039559,10.338728,98.620994,85.993975,-3.584499,57.575639,36.718829,6.033744
2.872873,2,OPTIMIZED,203.479772,12724.344481,3,99.428524,0.000000,0.282946,0.918974,0.039550,10.860862,98.623616,85.965769,-3.566604,57.537846,36.718830,6.033745
2.882883,2,OPTIMIZED,203.821270,12743.682019,3,99.461978,0.000000,0.337755,0.917433,0.039541,10.402573,98.626244,85.857548,-3.548797,57.500055,36.718831,6.033746
2.892893,2,OPTIMIZED,204.072764,12792.242524,3,100.000000,0.000000,0.303806,0.915893,0.039532,9.816227,98.628878,85.977414,-3.531080,57.462267,36.718831,6.033747
2.902903,2,OPTIMIZED,204.321978,12794.181901,3,100.000000,0.000000,0.276257,0.914352,0.039523,10.021876,98.631518,85.918107,-3.513451,57.424482,36.718832,6.033748
2.912913,2,OPTIMIZED,204.352200,12801.262372,3,99.849206,0.000000,0.297995,0.912811,0.039514,9.527503,98.634165,85.914772,-3.495910,57.386702,36.718833,6.033750
2.922923,2,OPTIMIZED,204.584655,12782.963463,3,100.000000,0.000000,0.244193,0.911271,0.039505,11.121910,98.636817,85.792063,-3.478457,57.348925,36.718834,6.033751
2.932933,2,OPTIMIZED,204.866508,12803.674009,3,100.000000,0.000000,0.253629,0.909731,0.039496,9.509236,98.639476,85.719449,-3.461091,57.311152,36.718835,6.033752
