time,engine_rpm,engine_torque_nm,throttle_pos_pct,brake_press_front_bar,brake_press_rear_bar,speed_kmh,gear,clutch_slip_rpm,wheel_speed_front_rps,wheel_speed_rear_rps,wheel_slip_rear_pct,lat_accel_g,long_accel_g,vert_accel_g,roll_angle_deg,pitch_angle_deg,yaw_rate_degs,steering_angle_deg,susp_travel_front_mm,susp_travel_rear_mm,damper_vel_front_ms,damper_vel_rear_ms,engine_temp_c,oil_pressure_bar,fuel_flow_lph,lambda_sensor,tire_temp_fl_c,tire_temp_fr_c,tire_temp_rl_c,tire_temp_rr_c,tire_press_fl_bar,tire_press_fr_bar,tire_press_rl_bar,tire_press_rr_bar,glicko_volatility_sigma,glicko_rating,glicko_deviation,lap_distance_m,gps_latitude,gps_longitude,gps_altitude_m,gps_speed_kmh,gps_heading_deg,setup
8.298298,12760.896597,123.664828,100.000000,0.000000,0.000000,240.000000,4,127.608966,34.787966,7.499184,35.000000,0.030751,0.000000,0.924100,-6.997397,0.000000,19.882396,-0.333341,38.603331,42.452498,-0.000242,-0.000182,100.524536,6.671666,4.466314,0.930515,82.172711,83.143659,86.911817,87.911817,1.901727,1.901437,1.719118,1.719118,0.187984,1085.000000,350.000000,465.563873,36.722782,6.038618,125.647566,239.824892,83.717199,BASELINE
8.308308,12765.832499,123.707136,100.000000,0.000000,0.000000,240.000000,4,127.658325,34.787966,7.502085,35.000000,0.030628,0.000000,0.982779,-6.969436,0.000000,19.802946,0.177936,38.600920,42.450690,-0.000241,-0.000181,100.528721,6.478351,4.468041,0.939483,82.303401,83.008338,86.912012,87.912012,1.903034,1.900083,1.719120,1.719120,0.187894,1084.500000,350.000000,466.230540,36.722788,6.038625,125.460485,240.137355,85.392887,BASELINE
8.318318,12770.768402,123.749443,100.000000,0.000000,0.000000,240.000000,4,127.707684,34.787966,7.504985,35.000000,0.030506,0.000000,0.948053,-6.941586,0.000000,19.723814,0.119634,38.598519,42.448889,-0.000240,-0.000180,100.532910,6.504109,4.469769,1.004709,82.202943,83.070558,86.912207,87.912207,1.902029,1.900706,1.719122,1.719122,0.187804,1084.000000,350.000000,466.897206,36.722794,6.038633,125.284100,239.958695,85.363808,BASELINE
8.328328,12775.704304,123.791751,100.000000,0.000000,0.000000,240.000000,4,127.757043,34.787966,7.507886,35.000000,0.030384,0.000000,1.031346,-6.913847,0.000000,19.644997,-0.258574,38.596127,42.447096,-0.000239,-0.000179,100.537105,6.521944,4.471497,0.953145,82.269495,83.257800,86.912402,87.912402,1.902695,1.902578,1.719124,1.719124,0.187714,1083.500000,350.000000,467.563873,36.722800,6.038640,124.407533,240.434899,83.808368,BASELINE
8.338338,12780.640206,123.834059,100.000000,0.000000,0.000000,240.000000,4,127.806402,34.787966,7.510787,35.000000,0.030262,0.000000,0.980111,-6.886219,0.000000,19.566496,-0.300434,38.593745,42.445309,-0.000238,-0.000179,100.541306,6.443569,4.473224,0.944178,82.107056,83.182990,86.912598,87.912598,1.901071,1.901830,1.719126,1.719126,0.187625,1083.000000,350.000000,468.230540,36.722806,6.038648,124.843062,240.654301,83.958958,BASELINE
8.348348,12785.576109,123.876367,100.000000,0.000000,0.000000,240.000000,4,127.855761,34.787966,7.513687,34.442770,0.030141,0.000000,0.996464,-6.858702,0.000000,19.488308,-0.503694,38.591373,42.443530,-0.000237,-0.000178,100.545512,6.349830,4.474952,0.938171,81.933817,83.048082,86.884931,87.884931,1.899338,1.900481,1.718849,1.718849,0.187535,1082.500000,350.000000,468.897206,36.722812,6.038655,124.904671,239.715448,85.797606,BASELINE
8.358358,12790.512011,123.918674,100.000000,0.000000,0.000000,240.000000,4,127.905120,34.787966,7.516588,34.117291,0.030021,0.000000,0.927380,-6.831295,0.000000,19.410433,0.161038,38.589010,42.441757,-0.000236,-0.000177,100.549724,6.530435,4.476679,0.917422,81.681272,82.811472,86.868853,87.868853,1.896813,1.898115,1.718689,1.718689,0.187445,1082.000000,350.000000,469.563873,36.722818,6.038663,125.005823,239.803257,83.362930,BASELINE
8.368368,12795.447913,123.960982,100.000000,0.000000,0.000000,240.000000,4,127.954479,34.787966,7.519489,30.835464,0.029901,0.000000,1.124518,-6.803997,0.000000,19.332869,-0.149078,38.586656,42.439992,-0.000235,-0.000177,100.553941,6.659561,4.478407,0.934639,81.979510,82.997001,86.704956,87.704956,1.899795,1.899970,1.717050,1.717050,0.187355,1081.500000,350.000000,470.230540,36.722824,6.038670,124.919026,240.129693,85.220713,BASELINE
8.378378,12800.383816,124.003290,100.000000,0.000000,0.000000,240.000000,4,128.003838,34.787966,7.522389,35.000000,0.029781,0.000000,0.952450,-6.776808,0.000000,19.255615,-0.264779,38.584312,42.438234,-0.000234,-0.000176,100.558164,6.717209,4.480134,0.969856,82.037265,82.972325,86.913378,87.913378,1.900373,1.899723,1.719134,1.719134,0.187266,1081.000000,350.000000,470.897206,36.722830,6.038678,124.859127,240.081296,86.009877,BASELINE
8.388388,12805.319718,124.045598,100.000000,0.000000,0.000000,240.000000,4,128.053197,34.787966,7.525290,35.000000,0.029662,0.000000,0.979959,-6.749728,0.000000,19.178669,-0.271839,38.581977,42.436483,-0.000233,-0.000175,100.562392,6.423241,4.481862,0.960840,82.018138,83.109826,86.913574,87.913574,1.900181,1.901098,1.719136,1.719136,0.187176,1080.500000,350.000000,471.563873,36.722836,6.038685,124.470261,240.069870,86.660587,BASELINE
8.398398,12810.255621,124.087905,100.000000,0.000000,0.000000,240.000000,4,128.102556,34.787966,7.528191,35.000000,0.029544,0.000000,1.028376,-6.722756,0.000000,19.102031,-0.173483,38.579651,42.434738,-0.000233,-0.000174,100.566626,6.509220,4.483589,0.953132,82.025389,83.108992,86.913769,87.913769,1.900254,1.901090,1.719138,1.719138,0.187086,1080.000000,350.000000,472.230540,36.722842,6.038692,124.737132,239.966142,85.536596,BASELINE
8.408408,12815.191523,124.130213,100.000000,0.000000,0.000000,240.000000,4,128.151915,34.787966,7.531091,33.695003,0.029426,0.000000,0.972084,-6.695892,0.000000,19.025700,-0.005869,38.577335,42.433001,-0.000232,-0.000174,100.570865,6.667303,4.485317,0.922409,82.000847,83.241608,86.848714,87.848714,1.900008,1.902416,1.718487,1.718487,0.186997,1079.500000,350.000000,472.897206,36.722848,6.038700,125.589672,240.052597,85.903991,BASELINE
8.418418,12820.127425,124.172521,100.000000,0.000000,0.000000,240.000000,4,128.201274,34.787966,7.533992,34.708882,0.029308,0.000000,1.013003,-6.669135,0.000000,18.949673,0.023682,38.575028,42.431271,-0.000231,-0.000173,100.575109,6.556433,4.487045,0.947692,82.331748,83.129748,86.899603,87.899603,1.903317,1.901297,1.718996,1.718996,0.186907,1079.000000,350.000000,473.563873,36.722854,6.038707,124.576746,239.763911,83.714077,BASELINE
8.428428,12825.063328,124.214829,100.000000,0.000000,0.000000,240.000000,4,128.250633,34.787966,7.536893,35.000000,0.029191,0.000000,1.001065,-6.642485,0.000000,18.873950,-0.351086,38.572730,42.429548,-0.000230,-0.000172,100.579359,6.407448,4.488772,0.964723,82.192264,83.137552,86.914354,87.914354,1.901923,1.901376,1.719144,1.719144,0.186817,1078.500000,350.000000,474.230540,36.722860,6.038715,125.308045,239.767746,82.534141,BASELINE
8.438438,12829.999230,124.257136,100.000000,0.000000,0.000000,240.000000,4,128.299992,34.787966,7.539794,35.000000,0.029074,0.000000,0.951643,-6.615942,0.000000,18.798530,-0.087501,38.570441,42.427831,-0.000229,-0.000172,100.583615,6.500095,4.490500,0.936270,82.283439,82.995979,86.914550,87.914550,1.902834,1.899960,1.719145,1.719145,0.186727,1078.000000,350.000000,474.897206,36.722866,6.038722,125.151688,240.606341,83.566227,BASELINE
8.448448,12834.935132,124.299444,100.000000,0.000000,0.000000,240.000000,4,128.349351,34.787966,7.542694,33.656362,0.028958,0.000000,1.038977,-6.589505,0.000000,18.723411,-0.103313,38.568162,42.426121,-0.000228,-0.000171,100.587876,6.703292,4.492227,0.949489,82.516428,83.257353,86.847563,87.847563,1.905164,1.902574,1.718476,1.718476,0.186638,1077.500000,350.000000,475.563873,36.722872,6.038730,124.906286,240.263253,82.558786,BASELINE
8.458458,12839.871035,124.341752,100.000000,0.000000,0.000000,240.000000,4,128.398710,34.787966,7.545595,35.000000,0.028843,0.000000,0.931889,-6.563173,0.000000,18.648592,-0.566728,38.565892,42.424419,-0.000227,-0.000170,100.592143,6.483286,4.493955,0.930937,82.194391,83.111871,86.914940,87.914940,1.901944,1.901119,1.719149,1.719149,0.186548,1077.000000,350.000000,476.230540,36.722878,6.038737,124.567461,240.194888,83.733998,BASELINE
8.468468,12844.806937,124.384059,100.000000,0.000000,0.000000,240.000000,4,128.448069,34.787966,7.548496,34.019571,0.028727,0.000000,0.965651,-6.536947,0.000000,18.574073,0.233213,38.563630,42.422723,-0.000226,-0.000170,100.596415,6.528247,4.495682,0.954416,82.454896,83.042341,86.866114,87.866114,1.904549,1.900423,1.718661,1.718661,0.186458,1076.500000,350.000000,476.897206,36.722884,6.038745,124.605951,240.896710,85.960130,BASELINE
8.478478,12849.742839,124.426367,100.000000,0.000000,0.000000,240.000000,4,128.497428,34.787966,7.551396,32.751672,0.028613,0.000000,0.964802,-6.510825,0.000000,18.499851,0.465063,38.561378,42.421033,-0.000225,-0.000169,100.600692,6.421474,4.497410,0.970938,82.081797,83.159798,86.802914,87.802914,1.900818,1.901598,1.718029,1.718029,0.186368,1076.000000,350.000000,477.563873,36.722890,6.038752,125.126142,239.547395,83.541269,BASELINE
8.488488,12854.678742,124.468675,100.000000,0.000000,0.000000,240.000000,4,128.546787,34.787966,7.554297,35.000000,0.028498,0.000000,1.019606,-6.484808,0.000000,18.425925,-0.116945,38.559135,42.419351,-0.000224,-0.000168,100.604975,6.717586,4.499138,0.972666,82.061254,82.972088,86.915526,87.915526,1.900613,1.899721,1.719155,1.719155,0.186279,1075.500000,350.000000,478.230540,36.722896,6.038760,125.125694,240.014156,84.085009,BASELINE
8.498498,12859.614644,124.510983,100.000000,0.000000,0.000000,240.000000,4,128.596146,34.787966,7.557198,35.000000,0.028384,0.000000,1.042659,-6.458894,0.000000,18.352295,-0.403072,38.556900,42.417675,-0.000223,-0.000168,100.609263,6.542350,4.500865,0.960303,81.902827,83.146254,86.915721,87.915721,1.899028,1.901463,1.719157,1.719157,0.186189,1075.000000,350.000000,478.897206,36.722902,6.038767,124.251388,240.791240,83.690838,BASELINE
8.508509,12864.550547,124.553290,100.000000,0.000000,0.000000,240.000000,4,128.645505,34.787966,7.560098,33.961100,0.028271,0.000000,1.041025,-6.433085,0.000000,18.278959,-0.459618,38.554675,42.416006,-0.000223,-0.000167,100.613557,6.609265,4.502593,0.968375,82.732114,83.079150,86.863971,87.863971,1.907321,1.900791,1.718640,1.718640,0.186099,1074.500000,350.000000,479.563873,36.722908,6.038775,125.119237,240.791756,84.020101,BASELINE
8.518519,12869.486449,124.595598,100.000000,0.000000,0.000000,240.000000,4,128.694864,34.787966,7.562999,34.847069,0.028158,0.000000,1.027902,-6.407378,0.000000,18.205917,-0.857241,38.552459,42.414344,-0.000222,-0.000166,100.617857,6.526551,4.504320,0.957328,82.194324,83.121933,86.908465,87.908465,1.901943,1.901219,1.719085,1.719085,0.186009,1074.000000,350.000000,480.230540,36.722914,6.038782,125.373894,240.203596,85.194272,BASELINE
8.528529,12874.422351,124.637906,100.000000,0.000000,0.000000,240.000000,4,128.744224,34.787966,7.565900,35.000000,0.028045,0.000000,0.953327,-6.381774,0.000000,18.133166,-0.313059,38.550251,42.412688,-0.000221,-0.000166,100.622162,6.475663,4.506048,0.947546,82.224273,82.904917,86.916306,87.916306,1.902243,1.899049,1.719163,1.719163,0.185920,1073.500000,350.000000,480.897206,36.722920,6.038790,124.667739,240.807969,84.721740,BASELINE
8.538539,12879.358254,124.680214,100.000000,0.000000,0.000000,240.000000,4,128.793583,34.787966,7.568800,35.000000,0.027933,0.000000,0.977881,-6.356273,0.000000,18.060706,-0.164901,38.548052,42.411039,-0.000220,-0.000165,100.626472,6.522973,4.507775,0.931655,82.444405,82.941362,86.916502,87.916502,1.904444,1.899414,1.719165,1.719165,0.185830,1073.000000,350.000000,481.563873,36.722926,6.038797,125.213753,239.079270,84.511330,BASELINE
8.548549,12884.294156,124.722521,100.000000,0.000000,0.000000,240.000000,4,128.842942,34.787966,7.571701,35.000000,0.027822,0.000000,1.008383,-6.330873,0.000000,17.988535,-0.273086,38.545862,42.409397,-0.000219,-0.000164,100.630788,6.602370,4.509503,0.960095,82.229593,83.161562,86.916697,87.916697,1.902296,1.901616,1.719167,1.719167,0.185740,1072.500000,350.000000,482.230540,36.722932,6.038805,124.904081,239.219880,83.661255,BASELINE
8.558559,12889.230058,124.764829,100.000000,0.000000,0.000000,240.000000,4,128.892301,34.787966,7.574602,35.000000,0.027711,0.000000,0.973431,-6.305575,0.000000,17.916653,-0.171749,38.543681,42.407761,-0.000218,-0.000164,100.635109,6.737684,4.511231,0.913962,81.912054,83.395856,86.916892,87.916892,1.899121,1.903959,1.719169,1.719169,0.185650,1072.000000,350.000000,482.897206,36.722938,6.038812,125.457966,239.453893,83.577566,BASELINE
8.568569,12894.165961,124.807137,100.000000,0.000000,0.000000,240.000000,4,128.941660,34.787966,7.577502,35.000000,0.027600,0.000000,0.982693,-6.280378,0.000000,17.845058,0.139003,38.541508,42.406131,-0.000217,-0.000163,100.639436,6.678295,4.512958,0.928371,82.184289,83.279785,86.917087,87.917087,1.901843,1.902798,1.719171,1.719171,0.185561,1071.500000,350.000000,483.563873,36.722944,6.038819,124.789735,240.484060,86.693819,BASELINE
8.578579,12899.101863,124.849445,100.000000,0.000000,0.000000,240.000000,4,128.991019,34.787966,7.580403,35.000000,0.027490,0.000000,1.053610,-6.255281,0.000000,17.773749,-0.693992,38.539344,42.404508,-0.000216,-0.000162,100.643769,6.461051,4.514686,0.959853,82.045696,83.067666,86.917282,87.917282,1.900457,1.900677,1.719173,1.719173,0.185471,1071.000000,350.000000,484.230540,36.722950,6.038827,124.851490,240.623156,85.509910,BASELINE
8.588589,12904.037766,124.891752,100.000000,0.000000,0.000000,240.000000,4,129.040378,34.787966,7.583304,35.000000,0.027380,0.000000,1.009656,-6.230285,0.000000,17.702725,-0.224242,38.537189,42.402892,-0.000216,-0.000162,100.648106,6.476496,4.516413,0.941801,82.195507,83.101289,86.917477,87.917477,1.901955,1.901013,1.719175,1.719175,0.185381,1070.500000,350.000000,484.897206,36.722956,6.038834,125.659477,240.656296,85.423056,BASELINE
8.598599,12908.973668,124.934060,100.000000,0.000000,0.000000,240.000000,4,129.089737,34.787966,7.586204,35.000000,0.027270,0.000000,1.019611,-6.205389,0.000000,17.631985,-0.382244,38.535043,42.401282,-0.000215,-0.000161,100.652450,6.375688,4.518141,0.920786,82.089797,83.212944,86.917673,87.917673,1.900898,1.902129,1.719177,1.719177,0.185291,1070.000000,350.000000,485.563873,36.722962,6.038842,125.374391,240.871177,84.816447,BASELINE
8.608609,12913.909570,124.976368,100.000000,0.000000,0.000000,240.000000,4,129.139096,34.787966,7.589105,34.221430,0.027161,0.000000,1.032834,-6.180592,0.000000,17.561528,-0.309935,38.532905,42.399678,-0.000214,-0.000160,100.656798,6.652146,4.519868,0.927800,82.078938,83.374032,86.878939,87.878939,1.900789,1.903740,1.718789,1.718789,0.185202,1069.500000,350.000000,486.230540,36.722968,6.038849,125.087550,239.225741,84.315333,BASELINE
8.618619,12918.845473,125.018675,100.000000,0.000000,0.000000,240.000000,4,129.188455,34.787966,7.592006,35.000000,0.027053,0.000000,0.980838,-6.155895,0.000000,17.491352,-0.418744,38.530775,42.398081,-0.000213,-0.000160,100.661153,6.364694,4.521596,0.947167,81.910459,83.020588,86.918063,87.918063,1.899105,1.900206,1.719181,1.719181,0.185112,1069.000000,350.000000,486.897206,36.722974,6.038857,125.032261,240.167891,85.718842,BASELINE
8.628629,12923.781375,125.060983,100.000000,0.000000,0.000000,240.000000,4,129.237814,34.787966,7.594906,35.000000,0.026945,0.000000,0.953646,-6.131296,0.000000,17.421457,0.136368,38.528654,42.396491,-0.000212,-0.000159,100.665513,6.554124,4.523323,0.957709,82.151056,83.351181,86.918258,87.918258,1.901511,1.903512,1.719183,1.719183,0.185022,1068.500000,350.000000,487.563873,36.722980,6.038864,126.158046,239.347406,84.172429,BASELINE
8.638639,12928.717277,125.103291,100.000000,0.000000,0.000000,240.000000,4,129.287173,34.787966,7.597807,35.000000,0.026837,0.000000,0.944182,-6.106795,0.000000,17.351841,-0.144612,38.526542,42.394906,-0.000211,-0.000158,100.669878,6.737030,4.525051,0.945613,82.124853,82.981960,86.918453,87.918453,1.901249,1.899820,1.719185,1.719185,0.184932,1068.000000,350.000000,488.230540,36.722986,6.038872,124.813405,240.768374,84.343830,BASELINE
8.648649,12933.653180,125.145599,100.000000,0.000000,0.000000,240.000000,4,129.336532,34.787966,7.600708,31.533842,0.026730,0.000000,1.125390,-6.082392,0.000000,17.282503,0.142018,38.524438,42.393328,-0.000210,-0.000158,100.674248,6.447243,4.526779,0.955478,82.201184,83.071850,86.745341,87.745341,1.902012,1.900719,1.717453,1.717453,0.184843,1067.500000,350.000000,488.897206,36.722992,6.038879,124.680322,239.996675,85.271207,BASELINE
8.658659,12938.589082,125.187906,100.000000,0.000000,0.000000,240.000000,4,129.385891,34.787966,7.603608,35.000000,0.026623,0.000000,0.942573,-6.058087,0.000000,17.213442,-0.030612,38.522342,42.391756,-0.000210,-0.000157,100.678625,6.610618,4.528506,0.950260,82.197003,83.381080,86.918844,87.918844,1.901970,1.903811,1.719188,1.719188,0.184753,1067.000000,350.000000,489.563873,36.722998,6.038887,124.848081,240.143309,84.523628,BASELINE
8.668669,12943.524985,125.230214,100.000000,0.000000,0.000000,240.000000,4,129.435250,34.787966,7.606509,35.000000,0.026517,0.000000,1.030660,-6.033879,0.000000,17.144657,0.081336,38.520255,42.390191,-0.000209,-0.000157,100.683006,6.759825,4.530234,0.972692,82.492505,83.000892,86.919039,87.919039,1.904925,1.900009,1.719190,1.719190,0.184663,1066.500000,350.000000,490.230540,36.723004,6.038894,124.519132,240.329239,84.299778,BASELINE
8.678679,12948.460887,125.272522,100.000000,0.000000,0.000000,240.000000,4,129.484609,34.787966,7.609410,35.000000,0.026411,0.000000,1.016278,-6.009768,0.000000,17.076147,-0.382034,38.518176,42.388632,-0.000208,-0.000156,100.687394,6.756893,4.531961,0.966111,82.294549,83.074188,86.919234,87.919234,1.902945,1.900742,1.719192,1.719192,0.184573,1066.000000,350.000000,490.897206,36.723010,6.038902,124.227480,239.257404,84.227936,BASELINE
8.688689,12953.396789,125.314830,100.000000,0.000000,0.000000,240.000000,4,129.533968,34.787966,7.612310,35.000000,0.026305,0.000000,0.970170,-5.985753,0.000000,17.007911,-0.832252,38.516105,42.387079,-0.000207,-0.000155,100.691786,6.369998,4.533689,0.939968,82.162845,83.595963,86.919429,87.919429,1.901628,1.905960,1.719194,1.719194,0.184484,1065.500000,350.000000,491.563873,36.723016,6.038909,124.768587,239.589795,84.659756,BASELINE
8.698699,12958.332692,125.357137,100.000000,0.000000,0.000000,240.000000,4,129.583327,34.787966,7.615211,35.000000,0.026200,0.000000,0.915446,-5.961834,0.000000,16.939947,-0.132643,38.514043,42.385532,-0.000206,-0.000155,100.696184,6.531855,4.535416,0.952871,82.221693,83.434502,86.919625,87.919625,1.902217,1.904345,1.719196,1.719196,0.184394,1065.000000,350.000000,492.230540,36.723022,6.038917,124.976365,240.334983,84.163499,BASELINE
8.708709,12963.268594,125.399445,100.000000,0.000000,0.000000,240.000000,4,129.632686,34.787966,7.618112,33.958041,0.026095,0.000000,0.899434,-5.938010,0.000000,16.872255,-0.606891,38.511989,42.383991,-0.000205,-0.000154,100.700588,6.665941,4.537144,0.933546,82.196981,83.209497,86.867722,87.867722,1.901970,1.902095,1.718677,1.718677,0.184304,1064.500000,350.000000,492.897206,36.723028,6.038924,124.697121,240.236896,86.462515,BASELINE
8.718719,12968.204496,125.441753,100.000000,0.000000,0.000000,240.000000,4,129.682045,34.787966,7.621012,35.000000,0.025991,0.000000,0.996634,-5.914282,0.000000,16.804834,-0.207383,38.509943,42.382457,-0.000205,-0.000153,100.704997,6.432543,4.538872,0.970620,81.937249,83.244751,86.920015,87.920015,1.899372,1.902448,1.719200,1.719200,0.184214,1064.000000,350.000000,493.563873,36.723034,6.038932,125.306193,240.391568,83.077809,BASELINE
8.728729,12973.140399,125.484061,100.000000,0.000000,0.000000,240.000000,4,129.731404,34.787966,7.623913,35.000000,0.025887,0.000000,0.972547,-5.890648,0.000000,16.737681,-0.177468,38.507905,42.380929,-0.000204,-0.000153,100.709412,6.408909,4.540599,0.921588,81.856812,82.821902,86.920210,87.920210,1.898568,1.898219,1.719202,1.719202,0.184125,1063.500000,350.000000,494.230540,36.723040,6.038939,125.366629,240.387787,86.902112,BASELINE
8.738739,12978.076301,125.526368,100.000000,0.000000,0.000000,240.000000,4,129.780763,34.787966,7.626814,35.000000,0.025784,0.000000,0.989566,-5.867109,0.000000,16.670798,0.166739,38.505875,42.379407,-0.000203,-0.000152,100.713832,6.598431,4.542327,0.970092,82.071372,83.124650,86.920405,87.920405,1.900714,1.901247,1.719204,1.719204,0.184035,1063.000000,350.000000,494.897206,36.723046,6.038947,125.645441,240.505381,84.261716,BASELINE
8.748749,12983.012204,125.568676,100.000000,0.000000,0.000000,240.000000,4,129.830122,34.787966,7.629715,35.000000,0.025681,0.000000,0.998130,-5.843664,0.000000,16.604181,-0.126973,38.503854,42.377890,-0.000202,-0.000152,100.718257,6.723523,4.544054,0.922691,81.901293,83.593569,86.920601,87.920601,1.899013,1.905936,1.719206,1.719206,0.183945,1062.500000,350.000000,495.563873,36.723052,6.038954,124.366107,239.850519,84.091442,BASELINE
8.758759,12987.948106,125.610984,100.000000,0.000000,0.000000,240.000000,4,129.879481,34.787966,7.632615,35.000000,0.025578,0.000000,1.030251,-5.820313,0.000000,16.537831,0.230038,38.501840,42.376380,-0.000201,-0.000151,100.722688,6.625486,4.545782,0.954224,82.144037,83.471517,86.920796,87.920796,1.901440,1.904715,1.719208,1.719208,0.183855,1062.000000,350.000000,496.230540,36.723058,6.038961,124.245540,239.133197,84.248931,BASELINE
8.768769,12992.884008,125.653291,100.000000,0.000000,0.000000,240.000000,4,129.928840,34.787966,7.635516,32.475815,0.025476,0.000000,1.021039,-5.797055,0.000000,16.471746,0.373990,38.499835,42.374876,-0.000201,-0.000150,100.727125,6.499993,4.547509,0.924948,82.225291,83.062107,86.794782,87.794782,1.902253,1.900621,1.717948,1.717948,0.183766,1061.500000,350.000000,496.897206,36.723064,6.038969,124.486972,239.429118,82.595796,BASELINE
8.778779,12997.819911,125.695599,100.000000,0.000000,0.000000,240.000000,4,129.978199,34.787966,7.638417,35.000000,0.025374,0.000000,1.060674,-5.773890,0.000000,16.405925,-0.077617,38.497838,42.373378,-0.000200,-0.000150,100.731567,6.498426,4.549237,0.981741,82.261349,83.087683,86.921186,87.921186,1.902613,1.900877,1.719212,1.719212,0.183676,1061.000000,350.000000,497.563873,36.723070,6.038976,124.753351,240.023348,84.426650,BASELINE
8.788789,13002.755813,125.737907,100.000000,0.000000,0.000000,240.000000,4,130.027558,34.787966,7.641317,35.000000,0.025273,0.000000,0.963899,-5.750818,0.000000,16.340367,-0.050430,38.495848,42.371886,-0.000199,-0.000149,100.736014,6.473671,4.550965,0.960426,81.831951,83.040601,86.921381,87.921381,1.898320,1.900406,1.719214,1.719214,0.183586,1060.500000,350.000000,498.230540,36.723076,6.038984,124.681385,239.971716,83.248952,BASELINE
8.798799,13007.691715,125.780215,100.000000,0.000000,0.000000,240.000000,4,130.076917,34.787966,7.644218,35.000000,0.025172,0.000000,0.985766,-5.727837,0.000000,16.275071,-0.286008,38.493867,42.370400,-0.000198,-0.000149,100.740467,6.665042,4.552692,0.987615,82.089495,82.890911,86.921577,87.921577,1.900895,1.898909,1.719216,1.719216,0.183497,1060.000000,350.000000,498.897206,36.723082,6.038991,125.717520,240.979977,84.603578,BASELINE
8.808809,13012.627618,125.822522,100.000000,0.000000,0.000000,240.000000,4,130.126276,34.787966,7.647119,35.000000,0.025071,0.000000,1.046199,-5.704949,0.000000,16.210035,0.044468,38.491894,42.368920,-0.000197,-0.000148,100.744926,6.529273,4.554420,0.965165,82.683821,83.344441,86.921772,87.921772,1.906838,1.903444,1.719218,1.719218,0.183407,1059.500000,350.000000,499.563873,36.723088,6.038999,124.866141,240.247268,83.549791,BASELINE
8.818819,13017.563520,125.864830,100.000000,0.000000,0.000000,240.000000,4,130.175635,34.787966,7.650019,35.000000,0.024971,0.000000,0.945647,-5.682152,0.000000,16.145260,-0.364252,38.489928,42.367446,-0.000197,-0.000147,100.749390,6.732309,4.556147,0.945672,81.989118,82.774250,86.921967,87.921967,1.899891,1.897742,1.719220,1.719220,0.183317,1059.000000,350.000000,500.230540,36.723094,6.039006,125.830338,240.655198,86.855452,BASELINE
8.828829,13022.499422,125.907138,100.000000,0.000000,0.000000,240.000000,4,130.224994,34.787966,7.652920,35.000000,0.024871,0.000000,1.050830,-5.659446,0.000000,16.080744,0.167743,38.487970,42.365978,-0.000196,-0.000147,100.753859,6.470202,4.557875,0.923059,82.279094,83.533605,86.922162,87.922162,1.902791,1.905336,1.719222,1.719222,0.183227,1058.500000,350.000000,500.897206,36.723100,6.039014,125.273404,240.479970,84.220134,BASELINE
8.838839,13027.435325,125.949446,100.000000,0.000000,0.000000,240.000000,4,130.274353,34.787966,7.655821,35.000000,0.024772,0.000000,0.997166,-5.636831,0.000000,16.016485,-0.444135,38.486020,42.364515,-0.000195,-0.000146,100.758334,6.473418,4.559602,0.942632,82.079112,82.938925,86.922357,87.922357,1.900791,1.899389,1.719224,1.719224,0.183138,1058.000000,350.000000,501.563873,36.723106,6.039021,124.995596,239.158587,84.542914,BASELINE
8.848849,13032.371227,125.991753,100.000000,0.000000,0.000000,240.000000,4,130.323712,34.787966,7.658721,35.000000,0.024673,0.000000,0.975212,-5.614306,0.000000,15.952483,-0.290708,38.484078,42.363059,-0.000194,-0.000146,100.762815,6.676917,4.561330,0.948553,82.259438,83.289275,86.922553,87.922553,1.902594,1.902893,1.719226,1.719226,0.183048,1057.500000,350.000000,502.230540,36.723112,6.039029,124.352306,239.662562,83.983632,BASELINE
8.858859,13037.307130,126.034061,100.000000,0.000000,0.000000,240.000000,4,130.373071,34.787966,7.661622,35.000000,0.024574,0.000000,0.927573,-5.591871,0.000000,15.888737,-0.197489,38.482144,42.361608,-0.000193,-0.000145,100.767301,6.483592,4.563057,0.963929,82.196330,82.956399,86.922748,87.922748,1.901963,1.899564,1.719227,1.719227,0.182958,1057.000000,350.000000,502.897206,36.723118,6.039036,125.097091,240.489874,82.999824,BASELINE
8.868869,13042.243032,126.076369,100.000000,0.000000,0.000000,240.000000,4,130.422430,34.787966,7.664523,35.000000,0.024476,0.000000,0.960533,-5.569526,0.000000,15.825246,0.004597,38.480217,42.360163,-0.000193,-0.000144,100.771792,6.720518,4.564785,0.962843,82.225891,82.941898,86.922943,87.922943,1.902259,1.899419,1.719229,1.719229,0.182868,1056.500000,350.000000,503.563873,36.723124,6.039044,125.104949,240.315396,86.273119,BASELINE
8.878879,13047.178934,126.118677,100.000000,0.000000,0.000000,240.000000,4,130.471789,34.787966,7.667423,35.000000,0.024378,0.000000,0.986476,-5.547270,0.000000,15.762008,-0.150391,38.478298,42.358724,-0.000192,-0.000144,100.776289,6.570295,4.566513,0.957136,82.129245,83.209505,86.923138,87.923138,1.901292,1.902095,1.719231,1.719231,0.182779,1056.000000,350.000000,504.230540,36.723130,6.039051,125.517560,240.604237,86.434765,BASELINE
