Time_s,Lap_ID,Setup_Type,Speed_kmh,Engine_RPM,Gear,Throttle_Pos,Glicko_Volatility,Rear_Wheel_Slip
6.7785,1,BASELINE,217.0964,13734.1677,4,100.0000,0.3685,7.3509
6.7885,1,BASELINE,217.2841,13746.1827,4,100.0000,0.1658,10.7809
6.7985,1,BASELINE,217.4718,13758.1977,4,100.0000,0.2638,9.2316
6.8085,1,BASELINE,217.6596,13770.2128,4,100.0000,0.2903,11.0911
6.8185,1,BASELINE,217.8473,13782.2278,4,97.8980,0.1920,10.7622
6.8285,1,BASELINE,218.0350,13794.2428,4,86.0034,0.4299,10.3391
6.8385,1,BASELINE,218.2228,13806.2578,4,100.0000,0.2970,8.3673
6.8486,1,BASELINE,218.4105,13818.2728,4,100.0000,0.1503,11.6938
6.8586,1,BASELINE,218.5982,13830.2879,4,87.6356,0.3973,11.8506
6.8686,1,BASELINE,218.7860,13842.3029,4,100.0000,0.2298,11.2492
6.8786,1,BASELINE,218.9737,13854.3179,4,100.0000,0.3563,9.3770
6.8886,1,BASELINE,219.1615,13866.3329,4,94.6689,0.2566,12.6887
6.8986,1,BASELINE,219.3492,13878.3479,4,97.1048,0.2079,13.3564
6.9086,1,BASELINE,219.5369,13890.3630,4,84.3856,0.4623,7.6458
6.9186,1,BASELINE,219.7247,13902.3780,4,100.0000,0.2781,10.8666
6.9287,1,BASELINE,219.9124,13914.3930,4,94.4934,0.2601,8.9218
6.9387,1,BASELINE,220.1001,13926.4080,4,92.9376,0.2912,9.9121
6.9487,1,BASELINE,220.2879,13938.4230,4,92.6403,0.2972,14.3732
6.9587,1,BASELINE,220.4756,13950.4380,4,96.6778,0.2164,11.2989
6.9687,1,BASELINE,220.6633,13962.4531,4,89.5659,0.3587,8.5951
6.9787,1,BASELINE,220.8511,13974.4681,4,90.7833,0.3343,8.1074
6.9887,1,BASELINE,221.0388,13986.4831,4,100.0000,0.4070,11.2846
6.9987,1,BASELINE,221.2265,13998.4981,4,83.8393,0.4732,8.5832
7.0088,1,BASELINE,221.4143,14010.5131,4,100.0000,0.4705,11.9107
7.0188,1,BASELINE,221.6020,14022.5282,4,100.0000,0.1690,12.6484
7.0288,1,BASELINE,221.7897,14034.5432,4,100.0000,0.3316,7.9299
7.0388,1,BASELINE,221.9775,14046.5582,4,96.5500,0.2190,9.2764
7.0488,1,BASELINE,222.1652,14058.5732,4,95.7364,0.2353,6.9379
7.0588,1,BASELINE,222.3529,14070.5882,4,98.5311,0.1794,6.5235
7.0688,1,BASELINE,222.5407,14082.6033,4,100.0000,0.4136,12.0033
7.0788,1,BASELINE,222.7284,14094.6183,4,100.0000,0.2653,10.6189
7.0889,1,BASELINE,222.9161,14106.6333,4,100.0000,0.4375,11.8147
7.0989,1,BASELINE,223.1039,14118.6483,4,96.8868,0.2123,12.7514
7.1089,1,BASELINE,223.2916,14130.6633,4,100.0000,0.2192,8.0490
7.1189,1,BASELINE,223.4793,14142.6783,4,99.2728,0.1645,6.1195
7.1289,1,BASELINE,223.6671,14154.6934,4,100.0000,0.4788,9.6708
7.1389,1,BASELINE,223.8548,14166.7084,4,92.4964,0.3001,7.4905
7.1489,1,BASELINE,224.0426,14178.7234,4,99.0329,0.1693,8.6338
7.1589,1,BASELINE,224.2303,14190.7384,4,100.0000,0.1766,9.6290
7.1690,1,BASELINE,224.4180,14202.7534,4,100.0000,0.2647,8.7147
7.1790,1,BASELINE,224.6058,14214.7685,4,94.0933,0.2681,11.3748
7.1890,1,BASELINE,224.7935,14226.7835,4,92.1906,0.3062,11.7925
7.1990,1,BASELINE,224.9812,14238.7985,4,95.3299,0.2434,14.0612
7.2090,1,BASELINE,225.1690,14250.8135,4,99.1123,0.1678,9.1524
7.2190,1,BASELINE,225.3567,14262.8285,4,100.0000,0.1530,13.4009
7.2290,1,BASELINE,225.5444,14274.8436,4,92.2193,0.3056,8.7566
7.2390,1,BASELINE,225.7322,14286.8586,4,100.0000,0.4080,11.7508
7.2491,1,BASELINE,225.9199,14298.8736,4,100.0000,0.2683,9.8975
7.2591,1,BASELINE,226.1076,14310.8886,4,98.1319,0.1874,5.6217
7.2691,1,BASELINE,226.2954,14322.9036,4,94.9304,0.2514,9.8168
7.2791,1,BASELINE,226.4831,14334.9186,4,100.0000,0.3182,9.6240
7.2891,1,BASELINE,226.6708,14346.9337,4,90.1812,0.3464,8.3587
7.2991,1,BASELINE,226.8586,14358.9487,4,83.5636,0.4787,10.5612
7.3091,1,BASELINE,227.0463,14370.9637,4,100.0000,0.3109,9.7420
7.3191,1,BASELINE,227.2340,14382.9787,4,99.7481,0.1550,10.8679
7.3292,1,BASELINE,227.4218,14394.9937,4,100.0000,0.3358,13.4260
7.3392,1,BASELINE,227.6095,14407.0088,4,99.2865,0.1643,9.7876
7.3492,1,BASELINE,227.7972,14419.0238,4,100.0000,0.1863,8.6254
7.3592,1,BASELINE,227.9850,14431.0388,4,95.9694,0.2306,9.4417
7.3692,1,BASELINE,228.1727,14443.0538,4,90.1160,0.3477,10.1884
7.3792,1,BASELINE,228.3605,14455.0688,4,100.0000,0.5414,7.5769
7.3892,1,BASELINE,228.5482,14467.0839,4,100.0000,0.4424,11.1994
7.3992,1,BASELINE,228.7359,14479.0989,4,100.0000,0.3005,7.2291
7.4093,1,BASELINE,228.9237,14491.1139,4,94.0769,0.2685,9.3433
7.4193,1,BASELINE,229.1114,14503.1289,4,100.0000,0.2018,13.1833
7.4293,1,BASELINE,229.2991,14515.1439,4,80.6355,0.5373,9.2895
7.4393,1,BASELINE,229.4869,14527.1589,4,83.1474,0.4871,11.0567
7.4493,1,BASELINE,229.6746,14539.1740,4,100.0000,0.2395,8.4963
7.4593,1,BASELINE,229.8623,14551.1890,4,99.8918,0.1522,6.9590
7.4693,1,BASELINE,230.0501,14563.2040,4,87.0212,0.4096,8.7818
7.4793,1,BASELINE,230.2378,14575.2190,4,100.0000,0.4339,9.0418
7.4894,1,BASELINE,230.4255,14587.2340,4,100.0000,0.2373,12.2552
7.4994,1,BASELINE,230.6133,14599.2491,4,83.9799,0.4704,12.3286
7.5094,1,BASELINE,230.8010,14611.2641,4,100.0000,0.3842,8.3605
7.5194,1,BASELINE,230.9887,14623.2791,4,98.3864,0.1823,8.9606
7.5294,1,BASELINE,231.1765,14635.2941,4,100.0000,0.4153,9.9538
7.5394,1,BASELINE,231.3642,14647.3091,4,100.0000,0.3619,7.7552
7.5494,1,BASELINE,231.5519,14659.3242,4,86.8989,0.4120,8.9582
7.5594,1,BASELINE,231.7397,14671.3392,4,100.0000,0.2815,8.7260
7.5695,1,BASELINE,231.9274,14683.3542,4,100.0000,0.2923,11.2498
7.5795,1,BASELINE,232.1151,14695.3692,4,93.3675,0.2826,12.1613
7.5895,1,BASELINE,232.3029,14707.3842,4,100.0000,0.1722,14.4578
7.5995,1,BASELINE,232.4906,14719.3992,4,100.0000,0.3095,13.1980
7.6095,1,BASELINE,232.6783,14731.4143,4,100.0000,0.4395,11.7943
7.6195,1,BASELINE,232.8661,14743.4293,4,100.0000,0.4662,7.4330
7.6295,1,BASELINE,233.0538,14755.4443,4,100.0000,0.2716,4.8377
7.6395,1,BASELINE,233.2416,14767.4593,4,98.0874,0.1883,11.3878
7.6496,1,BASELINE,233.4293,14779.4743,4,100.0000,0.2199,9.8299
7.6596,1,BASELINE,233.6170,14791.4894,4,100.0000,0.2269,16.6785
7.6696,1,BASELINE,233.8048,14803.5044,4,100.0000,0.3677,6.8837
7.6796,1,BASELINE,233.9925,14815.5194,4,100.0000,0.3759,14.3706
7.6896,1,BASELINE,234.1802,14827.5344,4,96.3669,0.2227,5.9540
7.6996,1,BASELINE,234.3680,14839.5494,4,100.0000,0.2828,12.3615
7.7096,1,BASELINE,234.5557,14851.5645,4,100.0000,0.2187,9.0223
7.7196,1,BASELINE,234.7434,14863.5795,4,100.0000,0.4196,9.5435
7.7297,1,BASELINE,234.9312,14875.5945,4,100.0000,0.3835,7.7478
7.7397,1,BASELINE,235.1189,14887.6095,4,90.6395,0.3372,9.2671
7.7497,1,BASELINE,235.3066,14899.6245,4,96.2350,0.2253,10.4239
7.7597,1,BASELINE,235.4944,14911.6395,4,100.0000,0.3562,9.3828
7.7697,1,BASELINE,235.6821,14923.6546,4,100.0000,0.1784,11.5665
7.7797,1,BASELINE,235.8698,14935.6696,4,87.2252,0.4055,14.1985
7.7897,1,BASELINE,236.0576,14947.6846,4,95.9871,0.2303,10.5843
7.7997,1,BASELINE,236.2453,14959.6996,4,95.9728,0.2305,13.7323
7.8098,1,BASELINE,236.4330,14971.7146,4,100.0000,0.2450,9.2860
7.8198,1,BASELINE,236.6208,14983.7297,4,96.8843,0.2123,9.1116
7.8298,1,BASELINE,236.8085,14995.7447,4,95.9034,0.2319,11.5644
7.8398,1,BASELINE,236.9962,15007.7597,4,91.7498,0.3150,10.6183
7.8498,1,BASELINE,237.1840,15019.7747,4,100.0000,0.3388,11.7834
7.8598,1,BASELINE,237.3717,15031.7897,4,97.2852,0.2043,7.2992
7.8698,1,BASELINE,237.5594,15043.8048,4,100.0000,0.1686,8.1872
7.8798,1,BASELINE,237.7472,15055.8198,4,100.0000,0.2458,6.5871
7.8899,1,BASELINE,237.9349,15067.8348,4,90.4945,0.3401,8.1880
7.8999,1,BASELINE,238.1227,15079.8498,4,80.8492,0.5330,10.8391
7.9099,1,BASELINE,238.3104,15091.8648,4,93.9989,0.2700,7.4410
7.9199,1,BASELINE,238.4981,15103.8798,4,74.1155,0.6677,11.0403
7.9299,1,BASELINE,238.6859,15115.8949,4,97.8821,0.1924,9.0192
7.9399,1,BASELINE,238.8736,15127.9099,4,99.5067,0.1599,11.1997
7.9499,1,BASELINE,239.0613,15139.9249,4,100.0000,0.2193,9.5457
7.9599,1,BASELINE,239.2491,15151.9399,4,100.0000,0.2990,10.0833
7.9700,1,BASELINE,239.4368,15163.9549,4,100.0000,0.2402,11.9986
7.9800,1,BASELINE,239.6245,15175.9700,4,100.0000,0.2137,7.5656
7.9900,1,BASELINE,239.8123,15187.9850,4,97.7685,0.1946,9.1904
8.0000,1,BASELINE,240.0000,15200.0000,4,88.8395,0.3732,14.5908
0.0000,2,OPTIMIZED,90.0000,10000.0000,2,100.0000,0.0400,9.8473
0.0100,2,OPTIMIZED,90.1877,10020.0250,2,100.0000,0.0400,9.3374
0.0200,2,OPTIMIZED,90.3755,10040.0501,2,100.0000,0.0400,9.1019
0.0300,2,OPTIMIZED,90.5632,10060.0751,2,100.0000,0.0400,10.2779
0.0401,2,OPTIMIZED,90.7509,10080.1001,2,100.0000,0.0400,9.3567
0.0501,2,OPTIMIZED,90.9387,10100.1252,2,100.0000,0.0400,9.7695
0.0601,2,OPTIMIZED,91.1264,10120.1502,2,100.0000,0.0400,9.9447
0.0701,2,OPTIMIZED,91.3141,10140.1752,2,100.0000,0.0400,10.3642
0.0801,2,OPTIMIZED,91.5019,10160.2003,2,100.0000,0.0400,9.2024
0.0901,2,OPTIMIZED,91.6896,10180.2253,2,100.0000,0.0400,10.3326
0.1001,2,OPTIMIZED,91.8773,10200.2503,2,100.0000,0.0400,10.6973
0.1101,2,OPTIMIZED,92.0651,10220.2753,2,100.0000,0.0400,10.3953
0.1202,2,OPTIMIZED,92.2528,10240.3004,2,100.0000,0.0400,9.7766
0.1302,2,OPTIMIZED,92.4406,10260.3254,2,100.0000,0.0400,8.9386
0.1402,2,OPTIMIZED,92.6283,10280.3504,2,100.0000,0.0400,10.0719
0.1502,2,OPTIMIZED,92.8160,10300.3755,2,100.0000,0.0400,10.8899
0.1602,2,OPTIMIZED,93.0038,10320.4005,2,100.0000,0.0400,10.1508
0.1702,2,OPTIMIZED,93.1915,10340.4255,2,100.0000,0.0400,9.8965
0.1802,2,OPTIMIZED,93.3792,10360.4506,2,100.0000,0.0400,11.4929
0.1902,2,OPTIMIZED,93.5670,10380.4756,2,100.0000,0.0400,10.6177
0.2003,2,OPTIMIZED,93.7547,10400.5006,2,100.0000,0.0400,10.4841
0.2103,2,OPTIMIZED,93.9424,10420.5257,2,100.0000,0.0400,10.2199
0.2203,2,OPTIMIZED,94.1302,10440.5507,2,100.0000,0.0400,11.2455
0.2303,2,OPTIMIZED,94.3179,10460.5757,2,100.0000,0.0400,9.8438
0.2403,2,OPTIMIZED,94.5056,10480.6008,2,100.0000,0.0400,9.3130
0.2503,2,OPTIMIZED,94.6934,10500.6258,2,100.0000,0.0400,9.7436
0.2603,2,OPTIMIZED,94.8811,10520.6508,2,100.0000,0.0400,9.4929
0.2703,2,OPTIMIZED,95.0688,10540.6758,2,100.0000,0.0400,10.5403
0.2804,2,OPTIMIZED,95.2566,10560.7009,2,100.0000,0.0400,9.6100
0.2904,2,OPTIMIZED,95.4443,10580.7259,2,100.0000,0.0400,9.9697
0.3004,2,OPTIMIZED,95.6320,10600.7509,2,100.0000,0.0400,10.7663
0.3104,2,OPTIMIZED,95.8198,10620.7760,2,100.0000,0.0400,9.4122
0.3204,2,OPTIMIZED,96.0075,10640.8010,2,100.0000,0.0400,11.1165
0.3304,2,OPTIMIZED,96.1952,10660.8260,2,100.0000,0.0400,10.4913
0.3404,2,OPTIMIZED,96.3830,10680.8511,2,100.0000,0.0400,9.8528
0.3504,2,OPTIMIZED,96.5707,10700.8761,2,100.0000,0.0400,9.9080
0.3605,2,OPTIMIZED,96.7584,10720.9011,2,100.0000,0.0400,9.5803
0.3705,2,OPTIMIZED,96.9462,10740.9262,2,100.0000,0.0400,10.6005
0.3805,2,OPTIMIZED,97.1339,10760.9512,2,100.0000,0.0400,10.1153
0.3905,2,OPTIMIZED,97.3217,10780.9762,2,100.0000,0.0400,10.0028
0.4005,2,OPTIMIZED,97.5094,10801.0013,2,100.0000,0.0400,9.0225
0.4105,2,OPTIMIZED,97.6971,10821.0263,2,100.0000,0.0400,9.3912
0.4205,2,OPTIMIZED,97.8849,10841.0513,2,100.0000,0.0400,9.8229
0.4305,2,OPTIMIZED,98.0726,10861.0763,2,100.0000,0.0400,11.0360
0.4406,2,OPTIMIZED,98.2603,10881.1014,2,100.0000,0.0400,10.2575
0.4506,2,OPTIMIZED,98.4481,10901.1264,2,100.0000,0.0400,10.2742
0.4606,2,OPTIMIZED,98.6358,10921.1514,2,100.0000,0.0400,10.3791
0.4706,2,OPTIMIZED,98.8235,10941.1765,2,100.0000,0.0400,9.5485
0.4806,2,OPTIMIZED,99.0113,10961.2015,2,100.0000,0.0400,10.8190
0.4906,2,OPTIMIZED,99.1990,10981.2265,2,100.0000,0.0400,9.6527
0.5006,2,OPTIMIZED,99.3867,11001.2516,2,100.0000,0.0400,9.7443
0.5106,2,OPTIMIZED,99.5745,11021.2766,2,100.0000,0.0400,9.5287
0.5207,2,OPTIMIZED,99.7622,11041.3016,2,100.0000,0.0400,9.4095
0.5307,2,OPTIMIZED,99.9499,11061.3267,2,100.0000,0.0400,9.4715
0.5407,2,OPTIMIZED,100.1377,11081.3517,2,100.0000,0.0400,10.1701
0.5507,2,OPTIMIZED,100.3254,11101.3767,2,100.0000,0.0400,10.5918
0.5607,2,OPTIMIZED,100.5131,11121.4018,2,100.0000,0.0400,10.1027
0.5707,2,OPTIMIZED,100.7009,11141.4268,2,100.0000,0.0400,10.2486
0.5807,2,OPTIMIZED,100.8886,11161.4518,2,100.0000,0.0400,9.3590
0.5907,2,OPTIMIZED,101.0763,11181.4768,2,100.0000,0.0400,9.8414
0.6008,2,OPTIMIZED,101.2641,11201.5019,2,100.0000,0.0400,10.0155
0.6108,2,OPTIMIZED,101.4518,11221.5269,2,100.0000,0.0400,9.4629
0.6208,2,OPTIMIZED,101.6395,11241.5519,2,100.0000,0.0400,9.9096
0.6308,2,OPTIMIZED,101.8273,11261.5770,2,100.0000,0.0400,9.6969
0.6408,2,OPTIMIZED,102.0150,11281.6020,2,100.0000,0.0400,9.5058
0.6508,2,OPTIMIZED,102.2028,11301.6270,2,100.0000,0.0400,9.7257
0.6608,2,OPTIMIZED,102.3905,11321.6521,2,100.0000,0.0400,10.6429
0.6708,2,OPTIMIZED,102.5782,11341.6771,2,100.0000,0.0400,8.8555
0.6809,2,OPTIMIZED,102.7660,11361.7021,2,100.0000,0.0400,10.3188
0.6909,2,OPTIMIZED,102.9537,11381.7272,2,100.0000,0.0400,10.1116
0.7009,2,OPTIMIZED,103.1414,11401.7522,2,100.0000,0.0400,10.0764
0.7109,2,OPTIMIZED,103.3292,11421.7772,2,100.0000,0.0400,9.6400
0.7209,2,OPTIMIZED,103.5169,11441.8023,2,100.0000,0.0400,10.4769
0.7309,2,OPTIMIZED,103.7046,11461.8273,2,100.0000,0.0400,10.4336
0.7409,2,OPTIMIZED,103.8924,11481.8523,2,100.0000,0.0400,10.9042
0.7509,2,OPTIMIZED,104.0801,11501.8773,2,100.0000,0.0400,9.6219
0.7610,2,OPTIMIZED,104.2678,11521.9024,2,100.0000,0.0400,10.2350
0.7710,2,OPTIMIZED,104.4556,11541.9274,2,100.0000,0.0400,9.6978
0.7810,2,OPTIMIZED,104.6433,11561.9524,2,100.0000,0.0400,10.4706
0.7910,2,OPTIMIZED,104.8310,11581.9775,2,100.0000,0.0400,9.4743
0.8010,2,OPTIMIZED,105.0188,11602.0025,2,100.0000,0.0400,9.2793
0.8110,2,OPTIMIZED,105.2065,11622.0275,2,100.0000,0.0400,9.4027
0.8210,2,OPTIMIZED,105.3942,11642.0526,2,100.0000,0.0400,10.4109
0.8310,2,OPTIMIZED,105.5820,11662.0776,2,100.0000,0.0400,9.8998
0.8411,2,OPTIMIZED,105.7697,11682.1026,2,100.0000,0.0400,10.2482
0.8511,2,OPTIMIZED,105.9574,11702.1277,2,100.0000,0.0400,9.8056
0.8611,2,OPTIMIZED,106.1452,11722.1527,2,100.0000,0.0400,9.9958
0.8711,2,OPTIMIZED,106.3329,11742.1777,2,100.0000,0.0400,10.0602
0.8811,2,OPTIMIZED,106.5207,11762.2028,2,100.0000,0.0400,9.1946
0.8911,2,OPTIMIZED,106.7084,11782.2278,2,100.0000,0.0400,9.8727
0.9011,2,OPTIMIZED,106.8961,11802.2528,2,100.0000,0.0400,9.9952
0.9111,2,OPTIMIZED,107.0839,11822.2778,2,100.0000,0.0400,10.7677
0.9212,2,OPTIMIZED,107.2716,11842.3029,2,100.0000,0.0400,9.7273
0.9312,2,OPTIMIZED,107.4593,11862.3279,2,100.0000,0.0400,10.2932
0.9412,2,OPTIMIZED,107.6471,11882.3529,2,100.0000,0.0400,9.4340
0.9512,2,OPTIMIZED,107.8348,11902.3780,2,100.0000,0.0400,10.1997
0.9612,2,OPTIMIZED,108.0225,11922.4030,2,100.0000,0.0400,10.0223
0.9712,2,OPTIMIZED,108.2103,11942.4280,2,100.0000,0.0400,10.1298
0.9812,2,OPTIMIZED,108.3980,11962.4531,2,100.0000,0.0400,10.1463
0.9912,2,OPTIMIZED,108.5857,11982.4781,2,100.0000,0.0400,10.4393
1.0013,2,OPTIMIZED,108.7735,12002.5031,2,100.0000,0.0400,10.0100
1.0113,2,OPTIMIZED,108.9612,12022.5282,2,100.0000,0.0400,9.5180
1.0213,2,OPTIMIZED,109.1489,12042.5532,2,100.0000,0.0400,10.1151
1.0313,2,OPTIMIZED,109.3367,12062.5782,2,100.0000,0.0400,11.1351
1.0413,2,OPTIMIZED,109.5244,12082.6033,2,100.0000,0.0400,9.0852
1.0513,2,OPTIMIZED,109.7121,12102.6283,2,100.0000,0.0400,10.4937
1.0613,2,OPTIMIZED,109.8999,12122.6533,2,100.0000,0.0400,9.9653
1.0713,2,OPTIMIZED,110.0876,12142.6783,2,100.0000,0.0400,10.0682
1.0814,2,OPTIMIZED,110.2753,12162.7034,2,100.0000,0.0400,10.2954
1.0914,2,OPTIMIZED,110.4631,12182.7284,2,100.0000,0.0400,10.8659
1.1014,2,OPTIMIZED,110.6508,12202.7534,2,100.0000,0.0400,11.2168
1.1114,2,OPTIMIZED,110.8385,12222.7785,2,100.0000,0.0400,10.0285
1.1214,2,OPTIMIZED,111.0263,12242.8035,2,100.0000,0.0400,10.4206
1.1314,2,OPTIMIZED,111.2140,12262.8285,2,100.0000,0.0400,9.3310
1.1414,2,OPTIMIZED,111.4018,12282.8536,2,100.0000,0.0400,10.0553
1.1514,2,OPTIMIZED,111.5895,12302.8786,2,100.0000,0.0400,9.6799
1.1615,2,OPTIMIZED,111.7772,12322.9036,2,100.0000,0.0400,10.0474
1.1715,2,OPTIMIZED,111.9650,12342.9287,2,100.0000,0.0400,10.5842
1.1815,2,OPTIMIZED,112.1527,12362.9537,2,100.0000,0.0400,10.4673
1.1915,2,OPTIMIZED,112.3404,12382.9787,2,100.0000,0.0400,9.9752
1.2015,2,OPTIMIZED,112.5282,12403.0038,2,100.0000,0.0400,9.6517
1.2115,2,OPTIMIZED,112.7159,12423.0288,2,100.0000,0.0400,10.2612
1.2215,2,OPTIMIZED,112.9036,12443.0538,2,100.0000,0.0400,10.1312
1.2315,2,OPTIMIZED,113.0914,12463.0788,2,100.0000,0.0400,10.4367
1.2416,2,OPTIMIZED,113.2791,12483.1039,2,100.0000,0.0400,9.8056
1.2516,2,OPTIMIZED,113.4668,12503.1289,2,100.0000,0.0400,10.4741
1.2616,2,OPTIMIZED,113.6546,12523.1539,2,100.0000,0.0400,10.2162
1.2716,2,OPTIMIZED,113.8423,12543.1790,2,100.0000,0.0400,10.5923
1.2816,2,OPTIMIZED,114.0300,12563.2040,2,100.0000,0.0400,9.4065
1.2916,2,OPTIMIZED,114.2178,12583.2290,2,100.0000,0.0400,9.8611
1.3016,2,OPTIMIZED,114.4055,12603.2541,2,100.0000,0.0400,10.2374
1.3116,2,OPTIMIZED,114.5932,12623.2791,2,100.0000,0.0400,10.2754
1.3217,2,OPTIMIZED,114.7810,12643.3041,2,100.0000,0.0400,9.5534
1.3317,2,OPTIMIZED,114.9687,12663.3292,2,100.0000,0.0400,9.8142
1.3417,2,OPTIMIZED,115.1564,12683.3542,2,100.0000,0.0400,10.5957
1.3517,2,OPTIMIZED,115.3442,12703.3792,2,100.0000,0.0400,9.7863
1.3617,2,OPTIMIZED,115.5319,12723.4043,2,100.0000,0.0400,9.5083
1.3717,2,OPTIMIZED,115.7196,12743.4293,2,100.0000,0.0400,9.6868
1.3817,2,OPTIMIZED,115.9074,12763.4543,2,100.0000,0.0400,9.2037
1.3917,2,OPTIMIZED,116.0951,12783.4793,2,100.0000,0.0400,9.8644
1.4018,2,OPTIMIZED,116.2829,12803.5044,2,100.0000,0.0400,10.3777
1.4118,2,OPTIMIZED,116.4706,12823.5294,2,100.0000,0.0400,9.7003
1.4218,2,OPTIMIZED,116.6583,12843.5544,2,100.0000,0.0400,9.4343
1.4318,2,OPTIMIZED,116.8461,12863.5795,2,100.0000,0.0400,10.8871
1.4418,2,OPTIMIZED,117.0338,12883.6045,2,100.0000,0.0400,10.8599
1.4518,2,OPTIMIZED,117.2215,12903.6295,2,100.0000,0.0400,9.8206
1.4618,2,OPTIMIZED,117.4093,12923.6546,2,100.0000,0.0400,9.4820
1.4718,2,OPTIMIZED,117.5970,12943.6796,2,100.0000,0.0400,10.1023
1.4819,2,OPTIMIZED,117.7847,12963.7046,2,100.0000,0.0400,10.2863
1.4919,2,OPTIMIZED,117.9725,12983.7297,2,100.0000,0.0400,11.3332
1.5019,2,OPTIMIZED,118.1602,13003.7547,2,100.0000,0.0400,10.1776
1.5119,2,OPTIMIZED,118.3479,13023.7797,2,100.0000,0.0400,10.5757
1.5219,2,OPTIMIZED,118.5357,13043.8048,2,100.0000,0.0400,9.6727
1.5319,2,OPTIMIZED,118.7234,13063.8298,2,100.0000,0.0400,9.5127
1.5419,2,OPTIMIZED,118.9111,13083.8548,2,100.0000,0.0400,9.3060
1.5519,2,OPTIMIZED,119.0989,13103.8798,2,100.0000,0.0400,9.9152
1.5620,2,OPTIMIZED,119.2866,13123.9049,2,100.0000,0.0400,11.4804
1.5720,2,OPTIMIZED,119.4743,13143.9299,2,100.0000,0.0400,10.5443
1.5820,2,OPTIMIZED,119.6621,13163.9549,2,100.0000,0.0400,9.6333
1.5920,2,OPTIMIZED,119.8498,13183.9800,2,100.0000,0.0400,9.4246
1.6020,2,OPTIMIZED,120.0375,13204.0050,2,100.0000,0.0400,9.5997
1.6120,2,OPTIMIZED,120.2253,13224.0300,2,100.0000,0.0400,9.8166
1.6220,2,OPTIMIZED,120.4130,13244.0551,2,100.0000,0.0400,10.2419
1.6320,2,OPTIMIZED,120.6008,13264.0801,2,100.0000,0.0400,9.6432
1.6421,2,OPTIMIZED,120.7885,13284.1051,2,100.0000,0.0400,10.4583
1.6521,2,OPTIMIZED,120.9762,13304.1302,2,100.0000,0.0400,10.5859
1.6621,2,OPTIMIZED,121.1640,13324.1552,2,100.0000,0.0400,9.4726
1.6721,2,OPTIMIZED,121.3517,13344.1802,2,100.0000,0.0400,9.5728
1.6821,2,OPTIMIZED,121.5394,13364.2053,2,100.0000,0.0400,10.0074
1.6921,2,OPTIMIZED,121.7272,13384.2303,2,100.0000,0.0400,8.9465
1.7021,2,OPTIMIZED,121.9149,13404.2553,2,100.0000,0.0400,10.3766
1.7121,2,OPTIMIZED,122.1026,13424.2804,2,100.0000,0.0400,10.2788
1.7222,2,OPTIMIZED,122.2904,13444.3054,2,100.0000,0.0400,9.5847
1.7322,2,OPTIMIZED,122.4781,13464.3304,2,100.0000,0.0400,9.1873
1.7422,2,OPTIMIZED,122.6658,13484.3554,2,100.0000,0.0400,10.2654
1.7522,2,OPTIMIZED,122.8536,13504.3805,2,100.0000,0.0400,9.2329
1.7622,2,OPTIMIZED,123.0413,13524.4055,2,100.0000,0.0400,9.9186
1.7722,2,OPTIMIZED,123.2290,13544.4305,2,100.0000,0.0400,9.9780
1.7822,2,OPTIMIZED,123.4168,13564.4556,2,100.0000,0.0400,10.2977
1.7922,2,OPTIMIZED,123.6045,13584.4806,2,100.0000,0.0400,9.6440
1.8023,2,OPTIMIZED,123.7922,13604.5056,2,100.0000,0.0400,10.5161
1.8123,2,OPTIMIZED,123.9800,13624.5307,2,100.0000,0.0400,10.0042
1.8223,2,OPTIMIZED,124.1677,13644.5557,2,100.0000,0.0400,10.1173
1.8323,2,OPTIMIZED,124.3554,13664.5807,2,100.0000,0.0400,9.6830
1.8423,2,OPTIMIZED,124.5432,13684.6058,2,100.0000,0.0400,10.4399
1.8523,2,OPTIMIZED,124.7309,13704.6308,2,100.0000,0.0400,9.8355
1.8623,2,OPTIMIZED,124.9186,13724.6558,2,100.0000,0.0400,9.8210
1.8723,2,OPTIMIZED,125.1064,13744.6809,2,100.0000,0.0400,10.3495
1.8824,2,OPTIMIZED,125.2941,13764.7059,2,100.0000,0.0400,10.9776
1.8924,2,OPTIMIZED,125.4819,13784.7309,2,100.0000,0.0400,10.6357
1.9024,2,OPTIMIZED,125.6696,13804.7559,2,100.0000,0.0400,11.5914
1.9124,2,OPTIMIZED,125.8573,13824.7810,2,100.0000,0.0400,10.2791
1.9224,2,OPTIMIZED,126.0451,13844.8060,2,100.0000,0.0400,10.1646
1.9324,2,OPTIMIZED,126.2328,13864.8310,2,100.0000,0.0400,10.4356
1.9424,2,OPTIMIZED,126.4205,13884.8561,2,100.0000,0.0400,9.5869
1.9524,2,OPTIMIZED,126.6083,13904.8811,2,100.0000,0.0400,9.9988
1.9625,2,OPTIMIZED,126.7960,13924.9061,2,100.0000,0.0400,10.0264
1.9725,2,OPTIMIZED,126.9837,13944.9312,2,100.0000,0.0400,9.5784
1.9825,2,OPTIMIZED,127.1715,13964.9562,2,100.0000,0.0400,9.8090
1.9925,2,OPTIMIZED,127.3592,13984.9812,2,100.0000,0.0400,10.2291
2.0025,2,OPTIMIZED,127.5469,12003.7547,3,100.0000,0.0400,9.6843
